slug,category,menu_name,description,price,image
1207920,Tacos  , Birria / Goat Meat,,2.99,
1207920,Tacos  ,Chicharron / Pork Rind,,2.99,
1207920,Tacos  ,Cabeza / Roasted Head,,3.49,
1207920,Tacos  ,Frijol / Beans,,1.99,
1207920,Burros,Percherones / Big Burro,"Con arroz, frijol, repollo, pico de gallo. / Comes with rice, beans, cabbage, pico de gallo.",10.99,
1207920,Burros,Chicos / Small,"Con arroz, frijol, repollo, pico de gallo. / Comes with rice, beans, cabbage, pico de gallo.",7.99,
1207920,Burros,Desayuno /Breakfast,"Queso, frijol , huevo,papas. / Cheese, beans, eggs and potatoes.",4.99,
1207920,Tamales,Tamales (Carne /Elote) / Meat/ Corn Tamales,,12.99,
1207920,Acompañantes / Sides, Frijol / Beans,Chico. / Small,2.99,
1207920,Acompañantes / Sides,Pan / Bread ,,1.99,
1207920,Acompañantes / Sides,Arroz / Rice,Chico. / Small,2.99,
1207920,Acompañantes / Sides,Tortilla,,1.99,
1207920,Bebida / Drinks,Agua,,2.49,
1207920,Bebida / Drinks,Horchata,,2.49,
1207920,Bebida / Drinks,Jamaica,,2.49,
1207920,Bebida / Drinks,Soda,,1.99,
1207920,Principales / Mains,Menudo,Con pan o totopos. / With bread or totopos.,9.49,tucson/images/1207920/Menudo_main.jpg
1207920,Principales / Mains,Birria  / Goat Meat,Tortilla harina o maiz.  One plato. / Flour or corn tortilla. One plate.,8.99,
1207920,Principales / Mains,QuesaBirria / Cheese Goat Quesadilla,"3 quesadillas con birria.  Arroz, verdura, nichi. / 3 quesadillas with goat meat, rice, vegetables.",9.49,tucson/images/1207920/QuesaBirriaCheeseGoatQuesadilla_main.jpg
1207920,Principales / Mains,Huarache,"Pollo, carne ó carnitas  con verdura. /  Chicken, meat or pulled pork. With vegetables.",8.99,
1207920,Principales / Mains,3 Tacos,,6.99,
1207920,Principales / Mains,3  Enchiladas Rojas / 3 Red Sauce Enchiladas,Con arroz y frijol. / With Rice and Beans.,8.99,
1207920,Principales / Mains,Chimichangas,"Two chimichangas carne desebrada con papa con arroz y frijol. / 2 shredded chimichangas with potatoes, rice and beans.",8.99,
1207920,Principales / Mains,1-Quesadilla con Asada / 1 Roated Beef Quesadilla,Acompañada de risol.,7.49,
1207920,Principales / Mains,1  Quesadillo Solo Queso / 1 Cheese Quesadilla,Acompañada frisol.,4.99,
1207920,Principales / Mains,Pozole,,9.49,
1207920,Orden Por Plato / Plate Order, Asada / Roast Beef,"Acompañada arroz, frijol,  tortilla. / Comes with rice, beans and tortilla.",9.49,
1207920,Orden Por Plato / Plate Order,Pollo  / Chicken,"Acompañada arroz, frijol,  tortilla. / Comes with rice, beans and tortilla.",9.49,
1207920,Tortas,Jamon / Ham,,5.99,
1207920,Tortas,Pollo / Chicken,,6.99,
1207920,Tortas,Asada / Roasted Beef,,7.49,
1207920,Tortas,Birria / Goat Meat,,6.99,
1207920,Tortas,Especial / Special,"Jamon, queso, asada. / Ham, Cheese, roast beef.",7.99,
922703,Popular Items,Vegan Quesadilla,"Black beans, peppers, green chiles and cashew cheese.",9.65,tucson/images/922703/VeganQuesadilla_main.jpg
922703,Popular Items,Beyond Burger,"Vegan beyond burger patty on bun with lettuce, tomato, onion and pickle",10.45,
922703,Popular Items,Quesarita,"A chicken or ground beef burrito with potato, green chile, sour cream and olives wrapped in a quesadilla.",10.95,tucson/images/922703/Quesarita_main.jpg
922703,Popular Items,Lemon Tahini Cauliflower Salad,Lemon tahini cauliflower salad over greens with crunchy chick peas.,6.65,tucson/images/922703/LemonTahiniCauliflowerSalad_main.jpg
922703,Popular Items,Cobb,"Iceberg with olives, egg, cheddar cheese, blue cheese, tomato, cucumber, bacon, avocado.",6.65,tucson/images/922703/Cobb_main.jpg
922703,Popular Items,Burrito,"Burrito with potatoes, eggs, choice of meat, and cheddar cheese.",5.95,
922703,Popular Items,Roast Beef Pho Sandwich,"Roast beef herb hoisin vinaigrette, sprouts, lettuce, tomato, jalapeno mousse.",8.55,tucson/images/922703/RoastBeefPhoSandwich_main.jpg
922703,Popular Items,Southwestern Chicken,"Southwestern chicken melt with peppers, chicken, cheese, bacon, lettuce and tomato.",8.85,tucson/images/922703/SouthwesternChicken_main.jpg
922703,Popular Items,Rueben,Rueben on pretzel with sauerkraut swiss and thousand island dressing.,8.45,tucson/images/922703/Rueben_main.jpg
922703,Popular Items,Portabella Vegan Burger,"marinated in balsamic vinegar, topped with roasted peppers, sprouts, avocado and cashew cheese",8.95,
922703,Breakfast Items,Breakfast Special,September and October- Biscuits and sausage gravy with 2 eggs $9.95,9.95,
922703,Breakfast Items,Egg Flatbread Sandwich,"Egg flatbread sandwich, egg, cheese, red pepper cream cheese, spinach, jalapeno mousse, choice of meat.",6.95,tucson/images/922703/EggFlatbreadSandwich_main.jpg
922703,Breakfast Items,Burrito,"Burrito with potatoes, eggs, choice of meat, and cheddar cheese.",5.95,
922703,Breakfast Items,Quiche of the Day,,4.95,
922703,Breakfast Items,Classic Breakfast,"Classic breakfast with eggs, choice of meat, potatoes and English muffin.",6.85,
922703,Lunch,Beyond Burger,"Vegan beyond burger patty on bun with lettuce, tomato, onion and pickle",10.45,
922703,Lunch,Burger,"Four oz patty lettuce, tomato, onion choice of cheese.",7.95,tucson/images/922703/Burger_main.jpg
922703,Lunch,Chef Chic Club,"turkey, ham, bacon, brie cheese, Dijon mustard, lettuce, tomato and onion on French bread ",9.95,
922703,Lunch,Chicken Parmesan Sandwich,crispy or roasted chicken topped with marinara and mozzarella on French bread,9.95,
922703,Lunch,Chicken Parmesan Sandwich,,9.95,
922703,Lunch,Chicken Pesto Wrap,"roasted chicken tossed in basil pesto with lettuce, tomato, onion and mozzarella cheese ",9.95,
922703,Lunch,Italian,"Capicola, salami, prosciutto, Italian dressing, pepperoncini, black olives, mozzarella, lettuce, tomato, onion on ciabatta ",8.95,
922703,Lunch,Portabella Vegan Burger,"marinated in balsamic vinegar, topped with roasted peppers, sprouts, avocado and cashew cheese",8.95,
922703,Lunch,Sandwich of the Month,Septembers and Octobers Salad is Fried green tomato grilled cheese with pimento cheese and mustard $8.95,8.95,
922703,Lunch,Tuna Melt,"tuna salad with cheddar cheese, sprouts, lettuce, tomato and onion on multigrain ",7.95,
922703,Lunch,Rueben,Rueben on pretzel with sauerkraut swiss and thousand island dressing.,8.45,tucson/images/922703/Rueben_main.jpg
922703,Lunch,Roast Beef Pho Sandwich,"Roast beef herb hoisin vinaigrette, sprouts, lettuce, tomato, jalapeno mousse.",8.55,tucson/images/922703/RoastBeefPhoSandwich_main.jpg
922703,Lunch,Southwestern Chicken,"Southwestern chicken melt with peppers, chicken, cheese, bacon, lettuce and tomato.",8.85,tucson/images/922703/SouthwesternChicken_main.jpg
922703,Lunch,Vegan Quesadilla,"Black beans, peppers, green chiles and cashew cheese.",9.65,tucson/images/922703/VeganQuesadilla_main.jpg
922703,Lunch,Quesarita,"A chicken or ground beef burrito with potato, green chile, sour cream and olives wrapped in a quesadilla.",10.95,tucson/images/922703/Quesarita_main.jpg
922703,Salads,Lemon Tahini Cauliflower Salad,Lemon tahini cauliflower salad over greens with crunchy chick peas.,6.65,tucson/images/922703/LemonTahiniCauliflowerSalad_main.jpg
922703,Salads,Salad of the month,"Septembers and Octobers Salad is Taco Salad-romaine, tomato, bell pepper, cheddar cheese, salsa, sour cream, avocado and jalapeno mousse $8 .65",8.65,
922703,Salads,Cobb,"Iceberg with olives, egg, cheddar cheese, blue cheese, tomato, cucumber, bacon, avocado.",6.65,tucson/images/922703/Cobb_main.jpg
922703,Kids Menu,Cheese Quesadilla,,4.95,
922703,Kids Menu,Chicken Fingers,,5.95,
922703,Kids Menu,Grilled Cheese,,3.95,
922703,Sides,French Fries,,2.95,
922703,Sides,Mac and cheese,noodles in a creamy cheese sauce,3.5,
922703,Sides,Onion Rings,,2.85,tucson/images/922703/OnionRings_main.jpg
922703,Sides,Side Salad,,3.45,
922703,Sides,Chips,,1.5,
894354,Popular Items,Hector's Home Made Meatloaf,,9.4,tucson/images/894354/Hector_sHomeMadeMeatloaf_main.jpg
894354,Popular Items,Chicken Fried Steak,,10.55,tucson/images/894354/ChickenFriedSteak_main.jpg
894354,Popular Items,Iced Mocha,,3.5,
894354,Popular Items,Grilled Liver & Onions,,7.9,
894354,Popular Items,Open Faced Hot Roast Beef,,9.8,
894354,Popular Items,Cheese Steak,"With grilled onions and green peppers, served on a hoagie roll with swiss or cheddar",9.25,
894354,Popular Items,BLT,,7.8,
894354,Popular Items,Club,,10.4,
894354,Popular Items,Side Salad,,3.75,
894354,Popular Items,3 Chicken Taquitos,Served with beans & salsa,8.4,tucson/images/894354/3ChickenTaquitos_main.jpg
894354,Mexican Goodies,Cheese Crisp,(cheddar cheese & salsa),7.4,
894354,Mexican Goodies,Quesadilla,"(green chilies, chorizo, & salsa served with beans & salsa)",9.5,
894354,Mexican Goodies,Bean Tostada,"(lettuce, tomatoes, beans & cheese)",5.6,
894354,Mexican Goodies,Bowl of Hector's Chile,"With cheese & onions, served with flour tortilla",9.15,tucson/images/894354/BowlofHector_sChile_main.jpg
894354,Mexican Goodies,Cup of Hector's Chile,(served solo),5.3,
894354,Mexican Goodies,Chile Fries,Served with cheese & onions,8.75,
894354,Mexican Goodies,3 Chicken Taquitos,Served with beans & salsa,8.4,tucson/images/894354/3ChickenTaquitos_main.jpg
894354,Mexican Goodies,Hector's Chili Tostada,"(chili, lettuce, tomatoes, beans & cheese)",6.9,
894354,Lunch Specialities,Hector's Home Made Meatloaf,,9.4,tucson/images/894354/Hector_sHomeMadeMeatloaf_main.jpg
894354,Lunch Specialities,Grilled Liver & Onions,,7.9,
894354,Lunch Specialities,Two Grilled Pork Chops,,11.35,
894354,Lunch Specialities,Chicken Fried Steak,,10.55,tucson/images/894354/ChickenFriedSteak_main.jpg
894354,Lunch Specialities,Open Faced Hot Roast Beef,,9.8,
894354,Lunch Specialities,Steak,market price...(out stock),20.0,
894354,Sandwiches,Hot Ham & Cheese,Thin sliced ham with swiss or cheddar served on a hoagie roll,8.25,
894354,Sandwiches,Cheese Steak,"With grilled onions and green peppers, served on a hoagie roll with swiss or cheddar",9.25,
894354,Sandwiches,Grilled Ham & Cheese,,8.4,
894354,Sandwiches,Meat Loaf,,8.9,
894354,Sandwiches,Tuna Melt,Served on your choice of bread,8.3,
894354,Sandwiches,BLT,,7.8,
894354,Sandwiches,Club,,10.4,
894354,Sandwiches,Grilled Cheese,"(American, cheddar, swiss, or provolone)",5.35,
894354,Sandwiches,Hot Dog,,6.1,
894354,Sandwiches,Chili Hot Dog,,6.5,
894354,New And Improved Salad Plates,Veggie,"Lettuce, bell peppers, mushrooms, tomatoes, and cucumbers",6.25,
894354,New And Improved Salad Plates,Chef,Ham or turkey with cheese on a bed of lettuce with tomatoes and veggies,9.95,
894354,New And Improved Salad Plates,Tuna,Served on a bed of lettuce with cottage cheese and tomatoes,8.75,
894354,New And Improved Salad Plates,Side Salad,,3.75,
894354,Beverages,Fresh Ground Coffee,,2.25,
894354,Beverages,Brewed Decaf,,2.25,
894354,Beverages,Hot Tea,,2.75,
894354,Beverages,Iced Tea,,2.75,
894354,Beverages,Iced Mocha,,3.5,
894354,Beverages,Milk,,2.75,
894354,Beverages,Chocolate Milk,,3.0,
894354,Beverages,Soft Drinks,,2.75,
894354,Beverages,Lemonade,,2.75,
894354,Beverages,Apple Juice,,2.45,
894354,Beverages,Grapefruit Juice,,2.45,
894354,Beverages,V-8 Juice,,2.45,
894354,Beverages,Cranberry Juice,,2.45,
894354,Beverages,Fresh Squeezed Orange Juice,,2.75,
894354,Beverages,Child's Beverages,,1.99,
655112,Popular Items,Chocolate Chip Cookie Dough - Baking Required,Fresh-made in house with Semi-Sweet Chocolate Chips,5.0,tucson/images/655112/ChocolateChipCookieDough-BakingRequired_main.jpg
655112,Popular Items,S'mores Bars - Baking Required,"Scratch-made Cookie Dough with Chocolate Chips spread into a tray and topped with Marshmallows, Chocolate Chips, and Crisp Topping",6.0,tucson/images/655112/S_moresBars-BakingRequired_main.jpg
655112,Popular Items,Scratch-made 5-Cheese Bread - Baking Required,"Fresh dough topped with our Herb Garlic Spread, ¼ pound of Whole-Milk Mozzarella, Herb & Cheese Blend, and Mild Cheddar Cheese served with a side of Marinara    
",5.0,tucson/images/655112/Scratch-made5-CheeseBread-BakingRequired_main.jpg
655112,Popular Items,Cinnamon Wheel - Baking Required,"Our Original Crust topped with Cinnamon Spread, Oatmeal Crisp Topping, served with Cream Cheese Frosting   ",5.0,tucson/images/655112/CinnamonWheel-BakingRequired_main.jpg
655112,New Featured Items,Fiesta Chicken - Baking Required,"Crispy Thin Crust topped with Creamy Garlic Sauce, Wholle Milk Mozzarella, Chicken Raised Without Antibiotics, Mushrooms, Onion Mix, Roma Tomatoes, Taco seasoning, and Fried Onions.",,
655112,New Featured Items,Extreme Cheese - Baking Required,"Our Original Crust topped with Traditional Red Sauce, Whole-Milk Mozzarella, Parmesan, Mild Cheddar, Herbs & Cheese Blend and Zesty Herbs",,
655112,Classics & Specials,Cheese - Baking Required,"Our Original Crust topped with Traditional Red Sauce, Whole-Milk Mozzarella and Mild Cheddar.",,tucson/images/655112/Cheese-BakingRequired_main.jpg
655112,Classics & Specials,Pepperoni - Baking Required,"Our Original Crust topped with Traditional Red Sauce, Whole-Milk Mozzarella, Mild Cheddar, and Premium Pepperoni",,tucson/images/655112/Pepperoni-BakingRequired_main.jpg
655112,Classics & Specials,Hawaiian - Baking Required,"Our Original Crust topped with Traditional Red Sauce, Whole-Milk Mozzarella, Mild Cheddar, Canadian Bacon and Pineapple.",,tucson/images/655112/Hawaiian-BakingRequired_main.jpg
655112,Classics & Specials,The Papa's Perfect - Baking Required,"Our Original Crust topped with Traditional Red Sauce, Whole-Milk Mozzarella and Cheddar, and half Premium Pepperoni, half Canadian Bacon and Pineapple",,tucson/images/655112/ThePapa_sPerfect-BakingRequired_main.jpg
655112,Signature Pizzas,Cowboy - Baking Required,"Our Original Crust topped with Traditional Red Sauce, Whole-Milk Mozzarella, Premium Pepperoni, Italian Sausage, Sliced Mushrooms, Black Olives, Cheddar, and Herb & Cheese Blend",,tucson/images/655112/Cowboy-BakingRequired_main.jpg
655112,Signature Pizzas,Murphy's Combo - Baking Required,"Our Original Crust topped with Traditional Red Sauce, Whole-Milk Mozzarella, Salami, Premium Pepperoni, Italian Sausage, Sliced Mushrooms, Mixed Onions and Black Olives, and Cheddar

Currently, some of our Papa Murphy’s stores are experiencing periodic outages of Salami. We apologize for any inconvenience.",,tucson/images/655112/Murphy_sCombo-BakingRequired_main.jpg
655112,Signature Pizzas,Chicken Garlic - Baking Required,"Our Original Crust topped with Creamy Garlic Sauce, Whole-Milk Mozzarella, Grilled Chicken Raised Without Antibiotics, Roma Tomatoes, Green Onions, Cheddar, and Herb & Cheese Blend",,tucson/images/655112/ChickenGarlic-BakingRequired_main.jpg
655112,Signature Pizzas,Papa's All Meat - Baking Required,"Our Original Crust topped with Traditional Red Sauce, Whole-Milk Mozzarella, Canadian Bacon, Salami, Premium Pepperoni, Italian Sausage and Ground Beef, and Cheddar

Currently, some of our Papa Murphy’s stores are experiencing periodic outages of Salami. We apologize for any inconvenience.",,tucson/images/655112/Papa_sAllMeat-BakingRequired_main.jpg
655112,Gourmet Delite® Pizzas,Chicken Bacon Artichoke - Baking Required,"Our Artisan Thin Crust, topped with Creamy Garlic Sauce, Whole-Milk Mozzarella, Grilled Chicken Raised Without Antibiotics, Crispy Bacon, Marinated Artichoke Hearts, Fresh Spinach, Aged Parmesan and Zesty Herbs",,tucson/images/655112/ChickenBaconArtichoke-BakingRequired_main.jpg
655112,Gourmet Delite® Pizzas,Herb Chicken Mediterranean - Baking Required,"Our Artisan Thin Crust, topped with Olive Oil, Chopped Garlic, Whole-Milk Mozzarella, Grilled Chicken Raised Without Antibiotics, Fresh Spinach, Sun-dried Tomatoes, Crumbled Feta and Zesty Herbs",,tucson/images/655112/HerbChickenMediterranean-BakingRequired_main.jpg
655112,Gourmet Delite® Pizzas,Gourmet Vegetarian - Baking Required,"Our Artisan Thin Crust, topped with Creamy Garlic Sauce,  Whole-Milk Mozzarella, Fresh Spinach, Sliced Zucchini, Sliced Mushrooms, Marinated Artichoke Hearts, Roma Tomatoes, Mixed Onions, Cheddar, and Herb & Cheese Blend ",,tucson/images/655112/GourmetVegetarian-BakingRequired_main.jpg
655112,Crustless Pizzas - Keto Friendly (KF),Create Your Own Crustless (Keto Friendly) - Baking Required,"Choose your sauce (or no sauce at all!), and choose up to 5 toppings. Toppings that are Keto-friendly are marked with ""KF"".

For more product information and our nutritional calculator please visit Papamurphys.com/nutrition.

Currently, some of our Papa Murphy’s stores are experiencing periodic outages of Salami. We apologize for any inconvenience.",,tucson/images/655112/CreateYourOwnCrustless(KetoFriendly)-BakingRequired_main.jpg
655112,Crustless Pizzas - Keto Friendly (KF),Cowboy (Keto Friendly) - Baking Required,"Traditional Red Sauce, Whole-Milk Mozzarella, Premium Pepperoni, Italian Sausage, Sliced Mushrooms, Black Olives, Cheddar, and Herb & Cheese Blend without the Crust. To make this Keto-friendly, simply change the Traditional Red Sauce to Creamy Garlic Sauce or Olive Oil & Garlic Sauce. Macros for this entire tray with the default build are Fats: 100g, Proteins: 75g, Carbs: 28g 

For more product information and our nutritional calculator please visit Papamurphys.com/nutrition.",,tucson/images/655112/Cowboy(KetoFriendly)-BakingRequired_main.jpg
655112,Crustless Pizzas - Keto Friendly (KF),Papa's All Meat (Keto Friendly) - Baking Required,"Traditional Red Sauce, Whole-Milk Mozzarella, Canadian Bacon, Salami, Premium Pepperoni, Italian Sausage and Ground Beef, and Cheddar. To make this Keto-friendly, simply change the Traditional Red Sauce to Creamy Garlic Sauce or Olive Oil & Garlic Sauce. Macros for this entire tray with the default build are Fats: 108g, Proteins: 88g, Carbs: 25g

For more product information and our nutritional calculator please visit Papamurphys.com/nutrition.

Currently, some of our Papa Murphy’s stores are experiencing periodic outages of Salami. We apologize for any inconvenience.",,tucson/images/655112/Papa_sAllMeat(KetoFriendly)-BakingRequired_main.jpg
655112,Crustless Pizzas - Keto Friendly (KF),Papa's Favorite (Keto Friendly) - Baking Required,"Traditional Red Sauce, Whole-Milk Mozzarella, Premium Pepperoni, Italian Sausage, Ground Beef, Sliced Mushrooms, Mixed Onions, Green Peppers, Black Olives, and Cheddar. To make this Keto-friendly, simply change the Traditional Red Sauce to Creamy Garlic Sauce or Olive Oil & Garlic Sauce. Macros for this entire tray with the default build are Fats: 104g, Proteins: 77g, Carbs: 33g

For more product information and our nutritional calculator please visit Papamurphys.com/nutrition.",,tucson/images/655112/Papa_sFavorite(KetoFriendly)-BakingRequired_main.jpg
655112,Crustless Pizzas - Keto Friendly (KF),Chicken Bacon Artichoke (Keto Friendly) - Baking Required,"Creamy Garlic Sauce, Whole-Milk Mozzarella, Grilled Chicken Raised Without Antibiotics, Crispy Bacon, Marinated Artichoke Hearts, Fresh Spinach, Aged Parmesan and Zesty Herbs without the Crust. This recipe is Keto-friendly, but still fully customizable. Macros for this entire tray with the default build are Fats: 89g, Proteins: 91g, Carbs: 21g

For more product information and our nutritional calculator please visit Papamurphys.com/nutrition.",,tucson/images/655112/ChickenBaconArtichoke(KetoFriendly)-BakingRequired_main.jpg
